"trainer/global_step","cnn__medium__l1__True - _step","cnn__medium__l1__True - _step__MIN","cnn__medium__l1__True - _step__MAX","cnn__medium__l1__True - train_loss_step","cnn__medium__l1__True - train_loss_step__MIN","cnn__medium__l1__True - train_loss_step__MAX","cnn__large__l1__True - _step","cnn__large__l1__True - _step__MIN","cnn__large__l1__True - _step__MAX","cnn__large__l1__True - train_loss_step","cnn__large__l1__True - train_loss_step__MIN","cnn__large__l1__True - train_loss_step__MAX","cnn__small__l1__True - _step","cnn__small__l1__True - _step__MIN","cnn__small__l1__True - _step__MAX","cnn__small__l1__True - train_loss_step","cnn__small__l1__True - train_loss_step__MIN","cnn__small__l1__True - train_loss_step__MAX","cnn__expanded__l1__True - _step","cnn__expanded__l1__True - _step__MIN","cnn__expanded__l1__True - _step__MAX","cnn__expanded__l1__True - train_loss_step","cnn__expanded__l1__True - train_loss_step__MIN","cnn__expanded__l1__True - train_loss_step__MAX","cnn__lightweight__l1__True - _step","cnn__lightweight__l1__True - _step__MIN","cnn__lightweight__l1__True - _step__MAX","cnn__lightweight__l1__True - train_loss_step","cnn__lightweight__l1__True - train_loss_step__MIN","cnn__lightweight__l1__True - train_loss_step__MAX"
"15199","157","157","157","0.008127212524414062","0.005298614501953125","0.010955810546875","157","157","157","0.00595855712890625","0.00595855712890625","0.00595855712890625","157","157","157","0.00934600830078125","0.009033203125","0.0096588134765625","157","157","157","0.005950927734375","0.005950927734375","0.005950927734375","157","157","157","0.011196136474609375","0.00942230224609375","0.012969970703125"
"15299","158","158","158","0.008134841918945312","0.007778167724609375","0.00849151611328125","158","158","158","0.004711151123046875","0.004711151123046875","0.004711151123046875","158","158","158","0.009860992431640625","0.00859832763671875","0.0111236572265625","158","158","158","0.006866455078125","0.006866455078125","0.006866455078125","158","158","158","0.0135498046875","0.01299285888671875","0.01410675048828125"
"15399","159","159","159","0.00913238525390625","0.00897216796875","0.0092926025390625","159","159","159","0.007503509521484375","0.007503509521484375","0.007503509521484375","159","159","159","0.0072383880615234375","0.00684356689453125","0.007633209228515625","159","159","159","0.00850677490234375","0.00850677490234375","0.00850677490234375","159","159","159","0.0122528076171875","0.0115966796875","0.012908935546875"
"15499","160","160","160","0.007907867431640625","0.00492095947265625","0.010894775390625","160","160","160","0.007770538330078125","0.007770538330078125","0.007770538330078125","160","160","160","0.009311676025390625","0.0092620849609375","0.00936126708984375","160","160","160","0.01378631591796875","0.01378631591796875","0.01378631591796875","160","160","160","0.010631561279296875","0.00948333740234375","0.01177978515625"
"15599","161","161","161","0.009368896484375","0.008209228515625","0.010528564453125","161","161","161","0.01010894775390625","0.01010894775390625","0.01010894775390625","161","161","161","0.009929656982421875","0.00867462158203125","0.0111846923828125","161","161","161","0.01003265380859375","0.01003265380859375","0.01003265380859375","161","161","161","0.013885498046875","0.01141357421875","0.016357421875"
"15699","162","162","162","0.0066509246826171875","0.006374359130859375","0.006927490234375","162","162","162","0.00580596923828125","0.00580596923828125","0.00580596923828125","162","162","162","0.01050567626953125","0.010223388671875","0.0107879638671875","162","162","162","0.00963592529296875","0.00963592529296875","0.00963592529296875","162","162","162","0.00974273681640625","0.0089569091796875","0.010528564453125"
"15799","163","163","163","0.007976531982421875","0.0064697265625","0.00948333740234375","163","163","163","0.0095062255859375","0.0095062255859375","0.0095062255859375","163","163","163","0.009429931640625","0.008697509765625","0.010162353515625","163","163","163","0.00728607177734375","0.00728607177734375","0.00728607177734375","163","163","163","0.012683868408203125","0.00997161865234375","0.0153961181640625"
"15899","164","164","164","0.010906219482421875","0.008941650390625","0.01287078857421875","164","164","164","0.006504058837890625","0.006504058837890625","0.006504058837890625","164","164","164","0.010913848876953125","0.01055145263671875","0.0112762451171875","164","164","164","0.00856781005859375","0.00856781005859375","0.00856781005859375","164","164","164","0.010639190673828125","0.00937652587890625","0.01190185546875"
"15999","165","165","165","0.0063934326171875","0.005428314208984375","0.007358551025390625","165","165","165","0.007442474365234375","0.007442474365234375","0.007442474365234375","165","165","165","0.009082794189453125","0.00872802734375","0.00943756103515625","165","165","165","0.00736236572265625","0.00736236572265625","0.00736236572265625","165","165","165","0.01216888427734375","0.01043701171875","0.0139007568359375"
"16099","166","166","166","0.008890151977539062","0.007198333740234375","0.01058197021484375","166","166","166","0.006137847900390625","0.006137847900390625","0.006137847900390625","166","166","166","0.009502410888671875","0.00829315185546875","0.010711669921875","166","166","166","0.007389068603515625","0.007389068603515625","0.007389068603515625","166","166","166","0.014270782470703125","0.01390838623046875","0.0146331787109375"
"16199","167","167","167","0.00951385498046875","0.0080718994140625","0.010955810546875","167","167","167","0.004291534423828125","0.004291534423828125","0.004291534423828125","167","167","167","0.010173797607421875","0.00998687744140625","0.0103607177734375","167","167","167","0.00630950927734375","0.00630950927734375","0.00630950927734375","167","167","167","0.010128021240234375","0.0087432861328125","0.01151275634765625"
"16299","168","168","168","0.0060253143310546875","0.00467681884765625","0.007373809814453125","168","168","168","0.0075836181640625","0.0075836181640625","0.0075836181640625","168","168","168","0.00982666015625","0.00977325439453125","0.00988006591796875","168","168","168","0.00965118408203125","0.00965118408203125","0.00965118408203125","168","168","168","0.01087188720703125","0.009124755859375","0.0126190185546875"
"16399","169","169","169","0.0068111419677734375","0.004894256591796875","0.00872802734375","169","169","169","0.006198883056640625","0.006198883056640625","0.006198883056640625","169","169","169","0.008001327514648438","0.007717132568359375","0.0082855224609375","169","169","169","0.006183624267578125","0.006183624267578125","0.006183624267578125","169","169","169","0.00862884521484375","0.007904052734375","0.0093536376953125"
"16499","171","171","171","0.00722503662109375","0.006641387939453125","0.007808685302734375","171","171","171","0.00611114501953125","0.00611114501953125","0.00611114501953125","171","171","171","0.0081939697265625","0.0075531005859375","0.0088348388671875","171","171","171","0.00882720947265625","0.00882720947265625","0.00882720947265625","171","171","171","0.011199951171875","0.01117706298828125","0.01122283935546875"
"16599","172","172","172","0.0073528289794921875","0.007068634033203125","0.00763702392578125","172","172","172","0.007183074951171875","0.007183074951171875","0.007183074951171875","172","172","172","0.0090179443359375","0.008392333984375","0.0096435546875","172","172","172","0.0074920654296875","0.0074920654296875","0.0074920654296875","172","172","172","0.0135345458984375","0.01214599609375","0.014923095703125"
"16699","173","173","173","0.0070095062255859375","0.006984710693359375","0.0070343017578125","173","173","173","0.00562286376953125","0.00562286376953125","0.00562286376953125","173","173","173","0.01012420654296875","0.0089263916015625","0.011322021484375","173","173","173","0.008270263671875","0.008270263671875","0.008270263671875","173","173","173","0.010501861572265625","0.00867462158203125","0.0123291015625"
"16799","174","174","174","0.009433746337890625","0.00920867919921875","0.0096588134765625","174","174","174","0.005023956298828125","0.005023956298828125","0.005023956298828125","174","174","174","0.00884246826171875","0.0085296630859375","0.0091552734375","174","174","174","0.00765228271484375","0.00765228271484375","0.00765228271484375","174","174","174","0.01808929443359375","0.015625","0.0205535888671875"
"16899","175","175","175","0.00823974609375","0.00780487060546875","0.00867462158203125","175","175","175","0.00780487060546875","0.00780487060546875","0.00780487060546875","175","175","175","0.0087890625","0.00855255126953125","0.00902557373046875","175","175","175","0.0074920654296875","0.0074920654296875","0.0074920654296875","175","175","175","0.01152801513671875","0.00940704345703125","0.01364898681640625"
"16999","176","176","176","0.008077621459960938","0.007419586181640625","0.00873565673828125","176","176","176","0.00798797607421875","0.00798797607421875","0.00798797607421875","176","176","176","0.00888824462890625","0.0085296630859375","0.009246826171875","176","176","176","0.00830078125","0.00830078125","0.00830078125","176","176","176","0.01031494140625","0.009918212890625","0.010711669921875"
"17099","177","177","177","0.007053375244140625","0.006885528564453125","0.007221221923828125","177","177","177","0.006458282470703125","0.006458282470703125","0.006458282470703125","177","177","177","0.009796142578125","0.00965118408203125","0.00994110107421875","177","177","177","0.006099700927734375","0.006099700927734375","0.006099700927734375","177","177","177","0.014347076416015625","0.014068603515625","0.01462554931640625"
"17199","178","178","178","0.008892059326171875","0.00658416748046875","0.011199951171875","178","178","178","0.00557708740234375","0.00557708740234375","0.00557708740234375","178","178","178","0.00931549072265625","0.0092620849609375","0.009368896484375","178","178","178","0.00698089599609375","0.00698089599609375","0.00698089599609375","178","178","178","0.011760711669921875","0.01041412353515625","0.0131072998046875"
"17299","179","179","179","0.008853912353515625","0.0077667236328125","0.00994110107421875","179","179","179","0.0062713623046875","0.0062713623046875","0.0062713623046875","179","179","179","0.00867462158203125","0.00787353515625","0.0094757080078125","179","179","179","0.00811767578125","0.00811767578125","0.00811767578125","179","179","179","0.014129638671875","0.0126800537109375","0.0155792236328125"
"17399","180","180","180","0.006320953369140625","0.0057525634765625","0.00688934326171875","180","180","180","0.00603485107421875","0.00603485107421875","0.00603485107421875","180","180","180","0.00778961181640625","0.00774383544921875","0.00783538818359375","180","180","180","0.007320404052734375","0.007320404052734375","0.007320404052734375","180","180","180","0.01142120361328125","0.00894927978515625","0.01389312744140625"
"17499","181","181","181","0.0076694488525390625","0.006496429443359375","0.00884246826171875","181","181","181","0.01033782958984375","0.01033782958984375","0.01033782958984375","181","181","181","0.009746551513671875","0.0096588134765625","0.00983428955078125","181","181","181","0.00640106201171875","0.00640106201171875","0.00640106201171875","181","181","181","0.011943817138671875","0.01117706298828125","0.0127105712890625"
"17599","182","182","182","0.007476806640625","0.00562286376953125","0.00933074951171875","182","182","182","0.0081939697265625","0.0081939697265625","0.0081939697265625","182","182","182","0.008943557739257812","0.007686614990234375","0.01020050048828125","182","182","182","0.007122039794921875","0.007122039794921875","0.007122039794921875","182","182","182","0.010009765625","0.00980377197265625","0.01021575927734375"
"17699","183","183","183","0.00803375244140625","0.00685882568359375","0.00920867919921875","183","183","183","0.0060577392578125","0.0060577392578125","0.0060577392578125","183","183","183","0.0074024200439453125","0.0072784423828125","0.007526397705078125","183","183","183","0.006679534912109375","0.006679534912109375","0.006679534912109375","183","183","183","0.009464263916015625","0.0087432861328125","0.01018524169921875"
"17799","184","184","184","0.00553131103515625","0.00494384765625","0.0061187744140625","184","184","184","0.00656890869140625","0.00656890869140625","0.00656890869140625","184","184","184","0.009540557861328125","0.0082855224609375","0.01079559326171875","184","184","184","0.006122589111328125","0.006122589111328125","0.006122589111328125","184","184","184","0.00954437255859375","0.00911712646484375","0.00997161865234375"
"17899","185","185","185","0.0077953338623046875","0.006923675537109375","0.0086669921875","185","185","185","0.004669189453125","0.004669189453125","0.004669189453125","185","185","185","0.00909423828125","0.00782012939453125","0.01036834716796875","185","185","185","0.011016845703125","0.011016845703125","0.011016845703125","185","185","185","0.00742340087890625","0.00576019287109375","0.00908660888671875"
"17999","186","186","186","0.007251739501953125","0.00555419921875","0.00894927978515625","186","186","186","0.00699615478515625","0.00699615478515625","0.00699615478515625","186","186","186","0.00861358642578125","0.00847625732421875","0.00875091552734375","186","186","186","0.006099700927734375","0.006099700927734375","0.006099700927734375","186","186","186","0.009555816650390625","0.00910186767578125","0.010009765625"
"18099","187","187","187","0.0087890625","0.00839996337890625","0.00917816162109375","187","187","187","0.006610870361328125","0.006610870361328125","0.006610870361328125","187","187","187","0.007457733154296875","0.0068206787109375","0.00809478759765625","187","187","187","0.005279541015625","0.005279541015625","0.005279541015625","187","187","187","0.01232147216796875","0.009796142578125","0.0148468017578125"
"18199","188","188","188","0.00885772705078125","0.00850677490234375","0.00920867919921875","188","188","188","0.00600433349609375","0.00600433349609375","0.00600433349609375","188","188","188","0.011287689208984375","0.01019287109375","0.01238250732421875","188","188","188","0.0072479248046875","0.0072479248046875","0.0072479248046875","188","188","188","0.011425018310546875","0.01080322265625","0.01204681396484375"
"18299","189","189","189","0.0072879791259765625","0.007160186767578125","0.007415771484375","189","189","189","0.007965087890625","0.007965087890625","0.007965087890625","189","189","189","0.008441925048828125","0.00843048095703125","0.008453369140625","189","189","189","0.00853729248046875","0.00853729248046875","0.00853729248046875","189","189","189","0.013980865478515625","0.012451171875","0.01551055908203125"
"18399","190","190","190","0.0072078704833984375","0.006511688232421875","0.007904052734375","190","190","190","0.00606536865234375","0.00606536865234375","0.00606536865234375","190","190","190","0.010318756103515625","0.0095062255859375","0.01113128662109375","190","190","190","0.006481170654296875","0.006481170654296875","0.006481170654296875","190","190","190","0.011280059814453125","0.0096893310546875","0.01287078857421875"
"18499","191","191","191","0.0075397491455078125","0.006687164306640625","0.008392333984375","191","191","191","0.01103973388671875","0.01103973388671875","0.01103973388671875","191","191","191","0.010242462158203125","0.00934600830078125","0.011138916015625","191","191","191","0.006824493408203125","0.006824493408203125","0.006824493408203125","191","191","191","0.010467529296875","0.00934600830078125","0.01158905029296875"
"18599","192","192","192","0.01116180419921875","0.0087432861328125","0.013580322265625","192","192","192","0.00763702392578125","0.00763702392578125","0.00763702392578125","192","192","192","0.00911712646484375","0.00885772705078125","0.00937652587890625","192","192","192","0.00551605224609375","0.00551605224609375","0.00551605224609375","192","192","192","0.009311676025390625","0.00843048095703125","0.01019287109375"
"18699","193","193","193","0.007534027099609375","0.00691986083984375","0.008148193359375","193","193","193","0.00506591796875","0.00506591796875","0.00506591796875","193","193","193","0.009288787841796875","0.00835418701171875","0.010223388671875","193","193","193","0.00711822509765625","0.00711822509765625","0.00711822509765625","193","193","193","0.009983062744140625","0.00959014892578125","0.0103759765625"
"18799","195","195","195","0.008153915405273438","0.007793426513671875","0.008514404296875","195","195","195","0.004901885986328125","0.004901885986328125","0.004901885986328125","195","195","195","0.0074977874755859375","0.006633758544921875","0.00836181640625","195","195","195","0.005512237548828125","0.005512237548828125","0.005512237548828125","195","195","195","0.01221466064453125","0.0113372802734375","0.013092041015625"
"18899","196","196","196","0.006900787353515625","0.00678253173828125","0.00701904296875","196","196","196","0.0055084228515625","0.0055084228515625","0.0055084228515625","196","196","196","0.009349822998046875","0.0088348388671875","0.00986480712890625","196","196","196","0.005054473876953125","0.005054473876953125","0.005054473876953125","196","196","196","0.01134490966796875","0.0100250244140625","0.012664794921875"
"18999","197","197","197","0.009063720703125","0.0063934326171875","0.0117340087890625","197","197","197","0.00774383544921875","0.00774383544921875","0.00774383544921875","197","197","197","0.0098419189453125","0.0091400146484375","0.0105438232421875","197","197","197","0.006732940673828125","0.006732940673828125","0.006732940673828125","197","197","197","0.00977325439453125","0.0095062255859375","0.010040283203125"
"19099","198","198","198","0.008916854858398438","0.007732391357421875","0.010101318359375","198","198","198","0.0049591064453125","0.0049591064453125","0.0049591064453125","198","198","198","0.0076541900634765625","0.006725311279296875","0.00858306884765625","198","198","198","0.00679779052734375","0.00679779052734375","0.00679779052734375","198","198","198","0.011943817138671875","0.0112457275390625","0.01264190673828125"
"19199","199","199","199","0.0072422027587890625","0.0067138671875","0.007770538330078125","199","199","199","0.0036220550537109375","0.0036220550537109375","0.0036220550537109375","199","199","199","0.0106353759765625","0.0097808837890625","0.0114898681640625","199","199","199","0.007152557373046875","0.007152557373046875","0.007152557373046875","199","199","199","0.008838653564453125","0.00820159912109375","0.0094757080078125"
"19299","200","200","200","0.009349822998046875","0.00933074951171875","0.009368896484375","200","200","200","0.00453948974609375","0.00453948974609375","0.00453948974609375","200","200","200","0.008602142333984375","0.00806427001953125","0.0091400146484375","200","200","200","0.00905609130859375","0.00905609130859375","0.00905609130859375","200","200","200","0.0099945068359375","0.0095367431640625","0.0104522705078125"
"19399","201","201","201","0.0074787139892578125","0.006893157958984375","0.00806427001953125","201","201","201","0.007198333740234375","0.007198333740234375","0.007198333740234375","201","201","201","0.0068454742431640625","0.005718231201171875","0.00797271728515625","201","201","201","0.00640869140625","0.00640869140625","0.00640869140625","201","201","201","0.00981903076171875","0.00937652587890625","0.01026153564453125"
"19499","202","202","202","0.008119583129882812","0.007312774658203125","0.0089263916015625","202","202","202","0.0059051513671875","0.0059051513671875","0.0059051513671875","202","202","202","0.008350372314453125","0.00827789306640625","0.0084228515625","202","202","202","0.00894927978515625","0.00894927978515625","0.00894927978515625","202","202","202","0.009540557861328125","0.008941650390625","0.01013946533203125"
"19599","203","203","203","0.006816864013671875","0.006378173828125","0.00725555419921875","203","203","203","0.005718231201171875","0.005718231201171875","0.005718231201171875","203","203","203","0.01030731201171875","0.00702667236328125","0.01358795166015625","203","203","203","0.00615692138671875","0.00615692138671875","0.00615692138671875","203","203","203","0.0093536376953125","0.0083465576171875","0.0103607177734375"
"19699","204","204","204","0.0089569091796875","0.00843048095703125","0.00948333740234375","204","204","204","0.0062103271484375","0.0062103271484375","0.0062103271484375","204","204","204","0.008876800537109375","0.00829315185546875","0.00946044921875","204","204","204","0.00733184814453125","0.00733184814453125","0.00733184814453125","204","204","204","0.01250457763671875","0.01082611083984375","0.01418304443359375"
"19799","205","205","205","0.0060482025146484375","0.00547027587890625","0.006626129150390625","205","205","205","0.0096282958984375","0.0096282958984375","0.0096282958984375","205","205","205","0.011089324951171875","0.00962066650390625","0.0125579833984375","205","205","205","0.00621795654296875","0.00621795654296875","0.00621795654296875","205","205","205","0.008947372436523438","0.007427215576171875","0.010467529296875"
"19899","206","206","206","0.008226394653320312","0.006908416748046875","0.00954437255859375","206","206","206","0.0085601806640625","0.0085601806640625","0.0085601806640625","206","206","206","0.008047103881835938","0.007022857666015625","0.00907135009765625","206","206","206","0.0079345703125","0.0079345703125","0.0079345703125","206","206","206","0.01078033447265625","0.00986480712890625","0.01169586181640625"
"19999","207","207","207","0.009914398193359375","0.0080108642578125","0.01181793212890625","207","207","207","0.004039764404296875","0.004039764404296875","0.004039764404296875","207","207","207","0.008930206298828125","0.00817108154296875","0.0096893310546875","207","207","207","0.009857177734375","0.009857177734375","0.009857177734375","207","207","207","0.010181427001953125","0.00832366943359375","0.0120391845703125"
"20099","208","208","208","0.00930023193359375","0.008331298828125","0.0102691650390625","208","208","208","0.005260467529296875","0.005260467529296875","0.005260467529296875","208","208","208","0.008047103881835938","0.006076812744140625","0.01001739501953125","208","208","208","0.00695037841796875","0.00695037841796875","0.00695037841796875","208","208","208","0.00878143310546875","0.00833892822265625","0.00922393798828125"
"20199","209","209","209","0.0069751739501953125","0.00676727294921875","0.007183074951171875","209","209","209","0.004291534423828125","0.004291534423828125","0.004291534423828125","209","209","209","0.009944915771484375","0.0097503662109375","0.01013946533203125","209","209","209","0.0059051513671875","0.0059051513671875","0.0059051513671875","209","209","209","0.010326385498046875","0.01007843017578125","0.0105743408203125"
"20299","210","210","210","0.0071392059326171875","0.006206512451171875","0.0080718994140625","210","210","210","0.00870513916015625","0.00870513916015625","0.00870513916015625","210","210","210","0.011631011962890625","0.0091400146484375","0.01412200927734375","210","210","210","0.0037384033203125","0.0037384033203125","0.0037384033203125","210","210","210","0.01151275634765625","0.00887298583984375","0.01415252685546875"
"20399","211","211","211","0.0069484710693359375","0.006862640380859375","0.0070343017578125","211","211","211","0.005153656005859375","0.005153656005859375","0.005153656005859375","211","211","211","0.00774383544921875","0.00772857666015625","0.00775909423828125","211","211","211","0.0068817138671875","0.0068817138671875","0.0068817138671875","211","211","211","0.011383056640625","0.00994110107421875","0.01282501220703125"
"20499","212","212","212","0.0075588226318359375","0.006145477294921875","0.00897216796875","212","212","212","0.006320953369140625","0.006320953369140625","0.006320953369140625","212","212","212","0.007694244384765625","0.007293701171875","0.00809478759765625","212","212","212","0.00778961181640625","0.00778961181640625","0.00778961181640625","212","212","212","0.011089324951171875","0.0080413818359375","0.01413726806640625"
"20599","213","213","213","0.0085906982421875","0.00848388671875","0.008697509765625","213","213","213","0.00571441650390625","0.00571441650390625","0.00571441650390625","213","213","213","0.008249282836914062","0.007747650146484375","0.00875091552734375","213","213","213","0.00904083251953125","0.00904083251953125","0.00904083251953125","213","213","213","0.009578704833984375","0.00949859619140625","0.0096588134765625"
"20699","214","214","214","0.00620269775390625","0.00473785400390625","0.00766754150390625","214","214","214","0.0050201416015625","0.0050201416015625","0.0050201416015625","214","214","214","0.0072727203369140625","0.006275177001953125","0.008270263671875","214","214","214","0.00592041015625","0.00592041015625","0.00592041015625","214","214","214","0.012813568115234375","0.0125274658203125","0.01309967041015625"
"20799","215","215","215","0.00530242919921875","0.00457763671875","0.0060272216796875","215","215","215","0.006011962890625","0.006011962890625","0.006011962890625","215","215","215","0.008932113647460938","0.007015228271484375","0.0108489990234375","215","215","215","0.005100250244140625","0.005100250244140625","0.005100250244140625","215","215","215","0.011829376220703125","0.0087890625","0.01486968994140625"
"20899","216","216","216","0.008480072021484375","0.0079498291015625","0.00901031494140625","216","216","216","0.0055084228515625","0.0055084228515625","0.0055084228515625","216","216","216","0.010702133178710938","0.006839752197265625","0.01456451416015625","216","216","216","0.007793426513671875","0.007793426513671875","0.007793426513671875","216","216","216","0.011203765869140625","0.008270263671875","0.01413726806640625"
"20999","217","217","217","0.0055675506591796875","0.005100250244140625","0.00603485107421875","217","217","217","0.0055084228515625","0.0055084228515625","0.0055084228515625","217","217","217","0.008054733276367188","0.007717132568359375","0.008392333984375","217","217","217","0.006839752197265625","0.006839752197265625","0.006839752197265625","217","217","217","0.008716583251953125","0.00791168212890625","0.009521484375"
"21099","218","218","218","0.00525665283203125","0.004131317138671875","0.006381988525390625","218","218","218","0.004680633544921875","0.004680633544921875","0.004680633544921875","218","218","218","0.00795745849609375","0.00794219970703125","0.00797271728515625","218","218","218","0.0068817138671875","0.0068817138671875","0.0068817138671875","218","218","218","0.010669708251953125","0.0101470947265625","0.01119232177734375"
"21199","220","220","220","0.00598907470703125","0.005306243896484375","0.006671905517578125","220","220","220","0.007183074951171875","0.007183074951171875","0.007183074951171875","220","220","220","0.0072460174560546875","0.00710296630859375","0.007389068603515625","220","220","220","0.0075531005859375","0.0075531005859375","0.0075531005859375","220","220","220","0.009174346923828125","0.00788116455078125","0.010467529296875"
"21299","221","221","221","0.0057353973388671875","0.005702972412109375","0.005767822265625","221","221","221","0.00794219970703125","0.00794219970703125","0.00794219970703125","221","221","221","0.009246826171875","0.0089263916015625","0.0095672607421875","221","221","221","0.0092010498046875","0.0092010498046875","0.0092010498046875","221","221","221","0.011272430419921875","0.01016998291015625","0.0123748779296875"
"21399","222","222","222","0.006591796875","0.005458831787109375","0.007724761962890625","222","222","222","0.004154205322265625","0.004154205322265625","0.004154205322265625","222","222","222","0.007709503173828125","0.00745391845703125","0.007965087890625","222","222","222","0.00708770751953125","0.00708770751953125","0.00708770751953125","222","222","222","0.009387969970703125","0.00897979736328125","0.009796142578125"
"21499","223","223","223","0.00847625732421875","0.00734710693359375","0.00960540771484375","223","223","223","0.0056610107421875","0.0056610107421875","0.0056610107421875","223","223","223","0.0061740875244140625","0.003856658935546875","0.00849151611328125","223","223","223","0.006969451904296875","0.006969451904296875","0.006969451904296875","223","223","223","0.008941650390625","0.007904052734375","0.009979248046875"
"21599","224","224","224","0.0081024169921875","0.0063629150390625","0.0098419189453125","224","224","224","0.00363922119140625","0.00363922119140625","0.00363922119140625","224","224","224","0.007541656494140625","0.00689697265625","0.00818634033203125","224","224","224","0.00843048095703125","0.00843048095703125","0.00843048095703125","224","224","224","0.009552001953125","0.0080413818359375","0.0110626220703125"
"21699","225","225","225","0.00829315185546875","0.005706787109375","0.0108795166015625","225","225","225","0.006656646728515625","0.006656646728515625","0.006656646728515625","225","225","225","0.0067043304443359375","0.005229949951171875","0.0081787109375","225","225","225","0.00815582275390625","0.00815582275390625","0.00815582275390625","225","225","225","0.0100555419921875","0.009552001953125","0.01055908203125"
"21799","226","226","226","0.0067234039306640625","0.005451202392578125","0.00799560546875","226","226","226","0.005565643310546875","0.005565643310546875","0.005565643310546875","226","226","226","0.009304046630859375","0.00901031494140625","0.0095977783203125","226","226","226","0.00655364990234375","0.00655364990234375","0.00655364990234375","226","226","226","0.009754180908203125","0.0095367431640625","0.00997161865234375"
"21899","227","227","227","0.0050716400146484375","0.00463104248046875","0.005512237548828125","227","227","227","0.00586700439453125","0.00586700439453125","0.00586700439453125","227","227","227","0.008016586303710938","0.006778717041015625","0.00925445556640625","227","227","227","0.00853729248046875","0.00853729248046875","0.00853729248046875","227","227","227","0.009944915771484375","0.00864410400390625","0.0112457275390625"
"21999","228","228","228","0.0073757171630859375","0.005985260009765625","0.00876617431640625","228","228","228","0.00623321533203125","0.00623321533203125","0.00623321533203125","228","228","228","0.0077075958251953125","0.006938934326171875","0.00847625732421875","228","228","228","0.0075225830078125","0.0075225830078125","0.0075225830078125","228","228","228","0.008785247802734375","0.00800323486328125","0.0095672607421875"
"22099","229","229","229","0.007274627685546875","0.006946563720703125","0.007602691650390625","229","229","229","0.00557708740234375","0.00557708740234375","0.00557708740234375","229","229","229","0.009159088134765625","0.0089263916015625","0.00939178466796875","229","229","229","0.007175445556640625","0.007175445556640625","0.007175445556640625","229","229","229","0.012847900390625","0.01088714599609375","0.01480865478515625"
"22199","230","230","230","0.0073719024658203125","0.007099151611328125","0.0076446533203125","230","230","230","0.00786590576171875","0.00786590576171875","0.00786590576171875","230","230","230","0.0071201324462890625","0.006305694580078125","0.0079345703125","230","230","230","0.00531768798828125","0.00531768798828125","0.00531768798828125","230","230","230","0.008611679077148438","0.007678985595703125","0.00954437255859375"
"22299","231","231","231","0.007038116455078125","0.0052337646484375","0.00884246826171875","231","231","231","0.006092071533203125","0.006092071533203125","0.006092071533203125","231","231","231","0.0074176788330078125","0.006061553955078125","0.0087738037109375","231","231","231","0.00942230224609375","0.00942230224609375","0.00942230224609375","231","231","231","0.010501861572265625","0.00860595703125","0.01239776611328125"
"22399","232","232","232","0.0076580047607421875","0.006649017333984375","0.0086669921875","232","232","232","0.00574493408203125","0.00574493408203125","0.00574493408203125","232","232","232","0.007221221923828125","0.00656890869140625","0.00787353515625","232","232","232","0.006683349609375","0.006683349609375","0.006683349609375","232","232","232","0.00862884521484375","0.00848388671875","0.0087738037109375"
"22499","233","233","233","0.0056934356689453125","0.00536346435546875","0.006023406982421875","233","233","233","0.00681304931640625","0.00681304931640625","0.00681304931640625","233","233","233","0.009105682373046875","0.00832366943359375","0.0098876953125","233","233","233","0.004467010498046875","0.004467010498046875","0.004467010498046875","233","233","233","0.011150360107421875","0.01055145263671875","0.011749267578125"
"22599","234","234","234","0.0068340301513671875","0.005481719970703125","0.00818634033203125","234","234","234","0.00589752197265625","0.00589752197265625","0.00589752197265625","234","234","234","0.010540008544921875","0.01015472412109375","0.01092529296875","234","234","234","0.007843017578125","0.007843017578125","0.007843017578125","234","234","234","0.011043548583984375","0.008453369140625","0.01363372802734375"
"22699","235","235","235","0.007946014404296875","0.0066680908203125","0.00922393798828125","235","235","235","0.005680084228515625","0.005680084228515625","0.005680084228515625","235","235","235","0.008625030517578125","0.00847625732421875","0.0087738037109375","235","235","235","0.005779266357421875","0.005779266357421875","0.005779266357421875","235","235","235","0.011463165283203125","0.0114593505859375","0.01146697998046875"
"22799","236","236","236","0.0068988800048828125","0.00628662109375","0.007511138916015625","236","236","236","0.005584716796875","0.005584716796875","0.005584716796875","236","236","236","0.0066013336181640625","0.005992889404296875","0.00720977783203125","236","236","236","0.006092071533203125","0.006092071533203125","0.006092071533203125","236","236","236","0.0113372802734375","0.01099395751953125","0.01168060302734375"
"22899","237","237","237","0.0060214996337890625","0.006015777587890625","0.0060272216796875","237","237","237","0.00399017333984375","0.00399017333984375","0.00399017333984375","237","237","237","0.011016845703125","0.01044464111328125","0.01158905029296875","237","237","237","0.0086517333984375","0.0086517333984375","0.0086517333984375","237","237","237","0.01218414306640625","0.01214599609375","0.0122222900390625"
"22999","238","238","238","0.0066089630126953125","0.004917144775390625","0.00830078125","238","238","238","0.00418853759765625","0.00418853759765625","0.00418853759765625","238","238","238","0.009792327880859375","0.00791168212890625","0.0116729736328125","238","238","238","0.006748199462890625","0.006748199462890625","0.006748199462890625","238","238","238","0.009723663330078125","0.00922393798828125","0.010223388671875"
